# source, target, weight, time
6152,6653,1,1193359680
6152,6602,-1,1192967280
6152,5706,1,1193319420
6152,6667,1,1193848140
6152,6146,1,1193848560
6152,6454,1,1193525520
6152,5019,1,1193530500
6152,6087,1,1193530020
6152,4581,1,1193527980
6152,6686,1,1194051900
6152,6693,1,1193594100
6152,3087,1,1193612340
6152,6705,1,1196011200
6152,6717,1,1193704680
6152,6332,1,1193704200
6152,6722,1,1193767380
6152,6733,1,1193801100
6152,6737,1,1194045900
6152,6614,1,1194547620
6152,5414,1,1194740940
6152,5161,1,1194626700
6152,4522,1,1194141180
6152,6107,1,1194394680
6152,884,1,1194397800
6152,6782,1,1195001940
6152,6794,1,1195074420
6152,3410,1,1195157280
6152,5237,1,1195337160
6152,6123,1,1194822420
6152,6114,1,1195239780
6152,6850,1,1195248360
6152,6819,1,1195344120
6152,6161,1,1195357620
6152,6755,1,1195337460
6152,6864,1,1196011500
6152,4537,1,1195947300
6152,4447,1,1196014680
6152,6876,1,1195794600
6152,1372,1,1195937280
6152,6884,1,1195936980
6152,6173,1,1196640900
6152,4477,1,1197735480
6152,4961,1,1197826020
6152,7029,1,1198182420
6152,7048,1,1198177200
6152,6926,1,1198358460
6152,5800,1,1199415480
6153,6143,1,1193392740
6154,6143,-1,1193486760
6154,6202,1,1191704220
6154,2348,-1,1191703980
6154,6591,1,1191631560
6154,6645,1,1193627580
6154,5547,1,1193624700
6154,5706,1,1193629620
6154,6667,1,1193275500
6154,6146,1,1193626860
6154,6454,1,1193627220
6154,5019,1,1193626980
6154,6087,1,1193486520
6154,6538,-1,1193626680
6154,4581,1,1193626500
6154,6686,1,1193624880
6154,6693,1,1193626080
6154,3087,1,1193625240
6154,6335,1,1193645040
6154,5736,1,1193644860
6154,6332,1,1193786460
6154,6722,1,1193786640
6154,6726,1,1193786940
6154,6733,1,1193786100
6154,6096,1,1193786220
6154,6756,-1,1194133740
6154,5161,1,1194137700
6154,4607,-1,1195715820
6154,4447,1,1195636740
6154,6876,1,1195715700
6154,6626,-1,1195636380
6154,6585,1,1197917340
6154,5072,-1,1198212540
6154,4511,1,1198043700
6154,6302,1,1198230720
6154,7062,1,1198211580
6154,1820,1,1198230120
6154,7074,-1,1198589640
6155,6143,1,1193537880
6155,6645,1,1193537460
6155,6454,1,1193537040
6155,5019,1,1193536920
6155,6087,1,1193532540
6155,4581,1,1193532780
6155,6686,1,1193532480
6155,6693,1,1193532660
6155,3087,1,1193816580
6155,3020,1,1193816340
6155,6335,1,1193816520
6155,6717,1,1193816220
6155,6332,1,1193815980
6155,6722,1,1193815860
6155,6726,1,1193815620
6155,6056,1,1193815320
6155,6733,1,1193815440
6155,5414,1,1194282900
6155,5734,1,1194283200
6155,6770,1,1194399120
6155,1086,1,1194368160
6155,3984,1,1194367980
6155,6107,1,1194398700
6155,6776,1,1194399300
6155,6782,1,1194472500
6155,4836,1,1195559400
6155,4537,1,1195559100
6156,6143,-1,1193560200
6156,5827,1,1190668380
6156,6029,1,1190420100
6156,5742,1,1189295340
6156,6173,1,1189295640
6156,5613,1,1189295280
6156,5633,1,1189295100
6156,3045,-1,1189142460
6156,6452,-1,1189295040
6156,5127,1,1189406340
6156,3518,-1,1189484400
6156,6218,1,1189485000
6156,6479,1,1189484820
6156,6334,1,1189484880
6156,5493,1,1189715400
6156,5131,1,1189715460
6156,5289,1,1190185560
6156,4350,1,1189715880
6156,6502,-1,1189715640
6156,5185,1,1189715520
6156,4696,1,1189976580
6156,5209,1,1189895640
6156,6510,1,1189976160
6156,6512,1,1190084220
6156,6178,1,1189979820
6156,4149,1,1190065080
6156,6306,1,1190084100
6156,6526,1,1190179680
6156,6149,1,1190264460
6156,6405,1,1190264760
6156,3594,1,1190505420
6156,2733,1,1190500080
6156,3153,1,1190587920
6156,6545,1,1190587500
6156,6546,1,1190699220
6156,3912,1,1190699280
6156,6420,1,1190699520
6156,142,1,1191109440
6156,4795,-1,1191109080
6156,6565,1,1191109260
6156,6293,1,1191825600
6156,4870,-1,1191224940
6156,2348,1,1191540060
6156,6585,1,1191539160
6156,4463,1,1191825420
6156,6612,1,1192326840
6156,6050,1,1192427700
6156,6151,-1,1192950600
6156,5488,1,1192950480
6156,6650,1,1192950480
6156,5547,1,1193817300
6156,6653,1,1193029200
6156,6146,1,1193551020
6156,6087,1,1193560140
6156,6538,1,1193550840
6156,6693,1,1193551020
6156,6335,1,1193802480
6156,5431,1,1194679800
6156,5736,1,1193817120
6156,6717,1,1193817060
6156,6056,-1,1194077340
6156,6733,1,1193816520
6156,6096,-1,1193816760
6156,5329,1,1193898360
6156,6412,-1,1193993040
6156,2810,1,1193963760
6156,6180,-1,1194600780
6156,5414,1,1194246900
6156,6756,-1,1194132780
6156,5161,1,1194137460
6156,4522,-1,1194505440
6156,5734,1,1194246780
6156,6107,1,1194383280
6156,4444,1,1194600300
6156,3679,-1,1194600000
6156,6026,1,1194680940
6156,5769,-1,1194483060
6156,6809,1,1196920140
6156,5237,1,1195109460
6156,3585,1,1194679740
6156,5612,1,1195109520
6156,6161,1,1195108380
6156,5317,1,1194988560
6156,4836,1,1195108440
6156,6861,1,1195109340
6156,6085,1,1195345080
6156,6864,1,1195979400
6156,4447,1,1195979400
6156,3009,1,1195979340
6156,1372,1,1195971600
6156,5330,1,1196750820
6156,5139,1,1198364460
6156,4634,-1,1196751060
6156,5146,1,1196750880
6156,6038,1,1196920200
6156,6953,-1,1196920080
6156,4477,1,1197412560
6156,3644,1,1197087480
6156,6986,1,1197247200
6156,6998,1,1197246900
6156,6001,1,1197432540
6156,7027,1,1197758700
6156,6302,1,1198124760
6156,7062,1,1198188300
6156,1820,1,1198199100
6156,6926,1,1198301280
6156,7070,1,1198807920
6156,5904,1,1198651260
6156,7080,1,1198803960
6156,6599,-1,1198900140
6156,6735,1,1198998120
6156,5782,1,1199227200
6156,5800,1,1199233260
6156,6307,1,1199426100
6156,6833,1,1199424180
6156,6752,1,1199425860
6156,7109,1,1199487000
6156,6043,-1,1199580780
6158,5149,1,1184375940
6158,5586,1,1185675120
6159,5149,1,1184508600
6159,5966,1,1188315180
6159,5742,1,1188943800
6160,6585,1,1197376380
6160,1820,1,1198774920
6160,6599,1,1198912260
6160,5800,-1,1199376600
6161,2348,1,1184419800
6161,767,1,1184605080
6161,6029,1,1190622420
6161,5929,1,1187374380
6161,6024,1,1187354460
6161,5966,1,1188265740
6161,5742,1,1189413900
6161,6429,1,1189225380
6161,5127,1,1189413480
6161,6510,1,1189924740
6161,6537,1,1190613660
6161,6585,1,1191603120
6161,2956,1,1193069160
6161,5734,1,1194385260
6161,6026,-1,1194808620
6161,6861,1,1195168560
6162,2348,-1,1184453400
6162,6173,-1,1184894100
6162,5376,1,1184892720
6163,2348,-1,1184653800
6164,3460,-1,1184482140
6164,4414,1,1184742660
6164,5376,1,1184752500
6164,5800,-1,1185209760
6164,767,-1,1185003480
6164,5104,1,1185121500
6164,5586,1,1185612240
6166,6165,-1,1184524260
6167,6165,1,1184532120
6167,6195,1,1185167100
6168,6165,1,1184620800
6168,6195,1,1185150120
6168,6429,1,1189269240
6168,6180,1,1194618120
6170,4177,1,1184685660
6171,4177,1,1184708880
6171,4414,1,1184708220
6171,6190,1,1186368420
6171,4472,1,1186265640
6171,2295,1,1185928200
6171,5105,1,1185819420
6171,6261,-1,1185934740
6171,4687,1,1185928740
6171,5512,1,1185983940
6171,5736,1,1186265400
6171,5889,1,1186699980
6171,6351,1,1187303280
6171,4627,1,1188004320
6171,6349,-1,1187913780
6171,6173,-1,1189265520
6171,6429,1,1189265280
6171,6452,-1,1189386840
6171,5127,1,1189867260
6171,3518,1,1189386600
6171,6479,1,1189961700
6171,6334,1,1189961520
6171,5493,1,1189867560
6171,5131,1,1189889880
6171,5289,-1,1189961340
6171,6502,-1,1189889760
6171,5185,1,1189891200
6171,5209,1,1189891140
6171,6510,1,1189955520
6171,6526,1,1190129160
6171,3153,1,1190933160
6171,6293,1,1192065780
6171,6585,1,1191552180
6171,6595,1,1191602820
6171,4463,1,1191969060
6171,6612,1,1192066860
6171,6643,-1,1192743720
6171,5547,1,1193359380
6171,6087,1,1193527620
6171,6462,-1,1193604780
6171,3087,1,1193606520
6171,6335,1,1193627760
6171,6332,1,1193709000
6171,6724,-1,1193709240
6171,6737,1,1193886840
6171,2810,1,1193959380
6171,5734,1,1194564060
6171,6782,1,1194563940
6171,6789,1,1195173300
6171,6794,1,1194840420
6171,5237,1,1194912780
6171,3585,1,1195142880
6171,6830,1,1195184340
6171,6833,-1,1194840780
6171,6085,1,1195794000
6171,6864,1,1195602960
6171,4447,1,1195665420
6171,6626,1,1195621500
6171,2431,1,1195930260
6171,3009,1,1196036940
6171,5907,1,1196565060
6171,4634,1,1196815740
6171,5146,1,1196822880
6171,4477,1,1197591720
6171,6994,-1,1196995380
6171,7021,1,1198038780
6171,6557,-1,1197415500
6171,7027,1,1197780720
6171,7029,1,1197937500
6171,6835,-1,1197779460
6171,1820,1,1198365360
6172,4414,1,1184765280
6173,5800,1,1184976300
6173,4407,-1,1185378360
6173,4455,-1,1185746580
6173,5827,1,1190688540
6173,6396,-1,1188796920
6173,6412,-1,1188586560
6173,2680,1,1188569340
6173,5619,-1,1188570120
6173,6419,-1,1188620280
6173,5613,1,1188938220
6173,6439,-1,1189098240
6173,6448,-1,1189132740
6173,6449,-1,1189195860
6173,6451,-1,1189279680
6173,6452,-1,1189346580
6173,5127,1,1189883340
6173,854,-1,1189801080
6173,4696,1,1190039460
6173,4149,1,1190045280
6173,4361,-1,1190033340
6173,6405,-1,1190344080
6173,3912,1,1190676360
6173,4785,-1,1190729460
6173,6557,-1,1191417480
6173,933,-1,1191243000
6173,6565,-1,1190983740
6173,6569,-1,1192291980
6173,6293,-1,1191817740
6173,6578,-1,1191256320
6173,6202,1,1191298260
6173,4366,1,1191353280
6173,4482,1,1191533160
6173,4463,1,1191848100
6173,4805,1,1191903180
6173,6607,-1,1191881340
6173,6611,-1,1192034700
6173,6615,-1,1192035120
6173,6616,-1,1192133340
6173,5077,-1,1192213800
6173,2956,1,1193077080
6173,6627,-1,1192411620
6173,6628,-1,1192414680
6173,6637,1,1192748280
6173,6643,-1,1192742340
6173,6043,1,1193187900
6173,6206,-1,1193404560
6173,6733,1,1193808060
6173,6774,-1,1194312360
6173,6652,-1,1194678060
6173,6835,-1,1194706320
6173,4607,1,1195570680
6173,5317,1,1195014900
6173,6855,-1,1194997320
6173,6626,-1,1195622280
6173,6884,1,1196006640
6173,6886,-1,1195888380
6173,6888,-1,1195887840
6173,6895,-1,1196188320
6173,6904,-1,1196305200
6173,6908,-1,1196355540
6173,5925,1,1197050400
6173,6962,-1,1196888160
6173,6986,1,1197164460
6173,6993,1,1196981940
6173,6994,-1,1196987460
6173,6585,-1,1197393540
6173,7028,-1,1197510360
6173,6415,1,1197761580
6174,6173,1,1184876220
6175,6173,-1,1185031560
6175,6650,-1,1193380380
6176,6173,1,1185225900
6176,6181,1,1185454260
6176,6190,1,1186937460
6176,4788,1,1186754700
6176,5827,1,1191180480
6176,6029,1,1190846940
6176,1285,1,1186938060
6176,6311,-1,1187026380
6176,3392,1,1186938480
6176,5889,1,1187030040
6176,2600,1,1186938840
6176,5929,1,1187102280
6176,3054,-1,1187102160
6176,4813,1,1187124300
6176,6429,1,1189550580
6176,5633,1,1189550820
6176,6437,-1,1189550580
6176,5127,1,1189633140
6176,6456,1,1189634220
6176,6218,1,1189549740
6176,6479,1,1189549500
6176,6334,1,1189548900
6176,5493,1,1189635300
6176,4429,-1,1189635180
6176,5131,1,1189799280
6176,5289,1,1189635480
6176,6497,-1,1189635300
6176,4350,1,1189798860
6176,854,-1,1189798620
6176,6502,1,1189798740
6176,5185,1,1189799400
6176,4696,1,1190065260
6176,5209,-1,1190064120
6176,6510,1,1190064300
6176,6512,1,1190242860
6176,6178,1,1190065200
6176,4149,1,1190065620
6176,6306,1,1190126580
6176,6526,-1,1190126460
6176,6405,1,1190843640
6176,6546,1,1191108240
6176,4795,-1,1191157560
6176,6608,1,1192304700
6176,6151,1,1192898460
6176,5706,1,1193775000
6176,5431,1,1194907020
6176,5161,1,1194397260
6176,6770,1,1194812400
6176,3679,1,1195082460
6176,6794,1,1194802860
6176,6809,1,1196806020
6176,6820,1,1195078380
6176,5237,1,1194915720
6176,6123,1,1195075680
6176,6850,1,1195075380
6176,6819,1,1194915540
6176,6755,1,1195081860
6176,6380,1,1195598580
6176,6864,1,1195598820
6176,5616,-1,1195429440
6176,4537,1,1195521300
6176,4447,1,1195936140
6176,6876,1,1195936020
6176,2431,1,1195934040
6176,3009,1,1195935780
6176,1372,1,1195935600
6176,6884,1,1195935360
6176,5330,1,1196608980
6176,6913,1,1196726160
6176,5907,-1,1196609820
6176,6916,1,1196544780
6176,6920,1,1196609220
6176,5139,1,1198798860
6176,6777,1,1196625420
6176,5868,1,1196807040
6176,4634,1,1196725980
6176,5146,1,1196806860
6176,6946,1,1196805780
6176,6038,1,1196806620
6176,6953,1,1196813640
6176,5925,1,1197069960
6176,4477,1,1197331260
6176,3644,1,1197069840
6176,6986,1,1196982540
6176,6991,1,1196983260
6176,6993,1,1196983620
6176,6518,-1,1197238680
6176,4970,1,1197073020
6176,6998,1,1197157200
6176,7005,1,1197217740
6176,4664,1,1197217620
6176,7013,-1,1197237900
6176,4961,1,1197503880
6176,6585,1,1197503760
6176,7021,1,1197504120
6176,6001,1,1197504000
6176,7027,1,1197504240
6176,7029,1,1197925020
6176,6415,1,1197819660
6176,5072,1,1197843180
6176,7048,1,1197847500
6176,7053,1,1197979500
6176,6302,1,1198065660
6176,7062,1,1198184820
6176,7063,1,1198271460
6176,1820,1,1198271640
6176,6926,1,1198454160
6176,7068,1,1198455120
6176,7070,1,1198884360
6176,5904,1,1198798140
6176,4773,1,1198798920
6176,7080,1,1198798920
6176,6537,1,1198880040
6176,3981,1,1199231760
6176,6735,1,1198956120
6176,5782,1,1199215320
6176,5800,1,1199205360
6176,5890,1,1199307660
6176,6413,1,1199368380
6176,6307,1,1199376300
6176,6833,1,1199368560
6176,6752,1,1199457900
6176,7109,1,1199486280
6177,6173,1,1185316200
6178,5376,-1,1185185700
6178,6530,-1,1190222700
6178,6598,1,1191614220
6178,6650,1,1193502420
6178,7109,1,1199540340
6179,3453,1,1185039780
6179,6526,1,1190154180
6179,6149,1,1190398440
6179,6405,1,1190788920
6179,6537,-1,1190463600
6179,3153,-1,1190566500
6179,142,1,1190799600
6179,933,-1,1191182520
6179,6293,-1,1191793860
6179,2348,-1,1191321600
6179,4463,1,1191873180
6180,5286,1,1185337320
6180,6230,1,1185594660
6180,5612,-1,1185639540
6180,5586,1,1185594240
6180,6245,-1,1185639960
6180,5105,1,1185754020
6180,6261,-1,1185904560
6180,4687,-1,1186281000
6180,2540,1,1186280460
6180,6281,1,1186280640
6180,5736,1,1186280100
6180,5827,1,1190657160
6180,1285,1,1186497240
6180,6311,-1,1187023140
6180,3392,1,1186708020
6180,5889,-1,1186708800
6180,2600,1,1186709820
6180,5901,-1,1187020140
6180,5929,1,1187100420
6180,3054,1,1187092860
6180,6351,1,1187270400
6180,5966,1,1188481320
6180,6429,1,1189444200
6180,5127,1,1189441920
6180,3518,1,1189443240
6180,6218,1,1189443600
6180,5493,1,1190082060
6180,5289,1,1190082000
6180,5185,1,1189914060
6180,4696,1,1190121120
6180,5209,1,1189913340
6180,6510,1,1190120280
6180,4149,1,1190121900
6180,6306,1,1190122140
6180,6405,-1,1190811420
6180,6537,-1,1190859720
6180,3594,1,1190565180
6180,3153,-1,1190810520
6180,6544,-1,1190564760
6180,6545,1,1190564940
6180,6546,1,1191198960
6180,3912,1,1191199140
6180,6420,1,1191199260
6180,933,-1,1191170880
6180,6565,1,1190981940
6180,6293,1,1191775620
6180,6595,1,1192041960
6180,6598,1,1191776760
6180,6591,1,1192042140
6180,4463,1,1192041840
6180,6613,1,1192211760
6180,5077,-1,1192211460
6180,6619,1,1192418520
6180,5706,-1,1193767140
6180,6146,1,1193755680
6180,6454,1,1193859360
6180,5019,1,1193753220
6180,6087,1,1193766780
6180,3020,1,1194262680
6180,6335,1,1193753520
6180,6717,1,1193750460
6180,6722,1,1194149640
6180,6056,1,1193860140
6180,6733,1,1193960340
6180,5329,1,1194282540
6180,6614,1,1194103380
6180,4522,1,1194268560
6180,1086,1,1194880080
6180,6107,1,1194493620
6180,3679,1,1194492840
6180,6798,1,1194556320
6180,6026,1,1194483480
6180,3585,1,1194762660
6180,4607,-1,1195694100
6180,5317,1,1194995520
6180,6855,-1,1194995640
6180,6755,1,1195079520
6180,6861,1,1195708560
6180,5616,1,1195695480
6180,5330,1,1196620320
6180,6911,-1,1196453340
6180,4634,1,1196695500
6180,6941,-1,1196686980
6180,4477,1,1197643140
6180,3644,1,1197091980
6180,6986,1,1197257580
6180,4048,1,1197092640
6180,7027,1,1197861360
6180,1820,1,1198778220
6180,5782,1,1199366040
6180,6413,1,1199473500
6180,6833,-1,1199466360
6180,6752,1,1199413200
6182,5800,-1,1185054900
6182,4627,1,1187918220
6182,5534,-1,1187887140
6182,5092,1,1188476340
6182,6585,1,1191702000
6182,4463,1,1192158900
6182,6608,1,1192146480
6182,6085,-1,1195795860
6182,5616,-1,1195795680
6182,5330,1,1196799000
6182,5868,1,1197175680
6182,6990,-1,1197176340
6182,6735,1,1199168280
6182,7109,1,1199549100
6183,5800,-1,1185211860
6183,6351,1,1187722740
6184,5800,-1,1185491700
6184,5105,-1,1185834600
6184,6526,1,1190716020
6184,6149,-1,1190634180
6184,3153,-1,1190715720
6185,5800,1,1185575700
6187,6186,1,1185126120
6188,6186,1,1185547740
6188,5612,-1,1185726540
6188,5141,1,1186311660
6188,3303,1,1186056600
6188,4687,1,1186057200
6188,2540,1,1186056420
6188,5512,-1,1186056840
6188,6281,1,1186151160
6188,5736,1,1186151640
6188,6029,1,1190729940
6188,6024,1,1187192640
6188,6084,1,1187454900
6188,4943,1,1187256000
6188,5870,1,1187444460
6188,5207,1,1188474120
6188,5092,1,1188558540
6188,6420,1,1190728260
6188,4785,-1,1190739060
6189,6186,1,1185654180
6189,6195,1,1185653880
6189,6203,1,1185652320
6189,4777,1,1185653700
6189,3644,1,1185650820
6189,6227,1,1185652080
6189,6230,1,1185651780
6189,5612,1,1185651360
6189,5586,1,1185650520
6189,4472,1,1185650160
6189,6024,1,1187687700
6189,4813,1,1187687940
6189,6084,1,1187687100
6189,4943,1,1187687400
6189,6351,1,1187686740
6191,6190,1,1186475640
6192,6190,1,1186496940
6192,3303,1,1186578840
6192,2540,1,1186412940
6192,6281,1,1186411200
6192,4788,1,1186836300
6192,5827,1,1191081540
6192,1285,1,1186495860
6192,3392,1,1186848420
6192,2600,1,1186852260
6192,5929,1,1187070180
6192,6024,1,1187419800
6192,4813,1,1187334360
6192,6084,1,1187501280
6192,6351,1,1187502540
6192,4463,1,1192301340
6193,6190,1,1186619760
6193,2540,1,1186619280
6193,3392,1,1186869660
6193,2600,1,1186662060
6194,6190,-1,1186703940
6194,6330,-1,1187053740
6196,6195,1,1185250920
6196,6510,1,1190264040
6197,6195,1,1185262020
6197,4777,1,1185552720
6197,5612,1,1185553140
6197,3518,1,1189389360
6197,6180,1,1194234240
6198,6195,1,1185287040
6199,6195,1,1185315000
6200,6195,1,1185486300
6200,4654,-1,1188869640
6200,6173,-1,1188925380
6200,3045,-1,1189139520
6200,6450,-1,1189287960
6200,6306,1,1190169960
6200,6526,1,1190513760
6200,6565,1,1191114720
6200,3410,1,1194767940
6200,4836,1,1195107600
6200,6861,1,1195453920
6200,5616,1,1195453620
6201,6195,1,1185561540
6202,4350,1,1189639260
6204,6203,-1,1185736620
6205,6203,1,1185763740
6205,3644,-1,1185580140
6205,6227,-1,1185882420
6205,6230,-1,1185679020
6205,5586,-1,1185678960
6205,6244,-1,1186227660
6205,4149,1,1190333520
6206,5107,1,1185253680
6206,6613,1,1192237320
6206,2956,1,1192988520
6206,5867,1,1192988100
6206,6151,-1,1192988280
6206,5488,1,1192988460
6206,6637,-1,1192793580
6206,6647,1,1192988760
6206,6650,1,1192989000
6206,5547,-1,1193620260
6206,6653,1,1193014860
6206,6602,-1,1192972260
6206,1711,-1,1193281740
6206,6538,-1,1193631240
6206,3087,1,1193602980
6206,5736,-1,1193783160
6206,6733,1,1193888160
6206,6412,-1,1193967000
6207,5107,1,1185268380
6207,5870,1,1187365440
6207,5264,-1,1187358540
6207,3926,1,1188388800
6207,5966,1,1188387900
6207,5127,1,1189688340
6207,6334,1,1189687920
6208,4777,-1,1185249060
6209,4777,1,1185381960
6210,3644,1,1185558180
6211,3644,1,1185567900
6212,3644,1,1185650460
6212,6351,1,1187322360
6213,3644,1,1185696600
6213,5929,1,1187231160
6214,3644,1,1185747840
6214,5929,1,1187065140
6214,6343,-1,1187144280
6214,5534,1,1188447480
6214,5966,1,1188447960
6214,5207,1,1188447600
6214,6565,-1,1191209820
6214,4870,-1,1191210120
6214,6626,-1,1192343640
6214,6693,1,1193553360
6214,6096,-1,1193854440
6215,3644,-1,1185759840
6215,4366,-1,1191729540
6216,3644,1,1185767760
6216,5105,1,1185946740
6217,3644,-1,1185789660
6218,3644,1,1185808440
6218,5105,-1,1185996120
6218,6029,1,1190566500
6218,5966,1,1188588420
6218,5742,1,1189233120
6218,6429,1,1189326540
6218,5633,1,1189233780
6218,6537,1,1190565000
6218,6565,1,1191553080
6218,2956,1,1192823340
6218,6335,1,1193719680
6218,6733,1,1193886300
6218,6180,1,1194413400
6218,5734,1,1194569340
6218,884,1,1194542760
6218,6782,1,1194596580
6218,6026,-1,1194893700
6218,3585,1,1194953340
6218,6123,1,1194929220
6218,6819,1,1195240680
6218,5317,1,1194944460
6218,2431,1,1196309340
6218,6752,1,1199465160
6218,7109,1,1199487300
6219,3644,-1,1185861600
6219,2295,1,1185860280
6219,5105,1,1185860160
6220,3644,1,1185886680
6220,2600,1,1187124000
6220,6320,-1,1186691400
6220,5929,1,1187595900
6220,6024,1,1187401380
6220,6356,-1,1187300280
6220,6359,-1,1187311860
6220,5966,1,1188386820
6220,6396,-1,1188777540
6220,5742,1,1189098000
6220,6427,-1,1189033320
6220,6439,-1,1189099380
6220,6218,1,1190018940
6220,5185,1,1189914480
6220,6546,1,1190942100
6220,6552,-1,1190869080
6220,4463,1,1192297620
6220,2956,1,1193261580
6220,6146,1,1193474100
6220,6335,1,1194173220
6220,6733,1,1194366420
6220,5329,1,1194480480
6220,5161,1,1194650040
6220,5734,1,1194565680
6220,6026,-1,1194914940
6220,6123,1,1195253160
6220,6161,1,1195627980
6220,6861,1,1195717260
6220,6626,-1,1195639080
6220,6986,1,1197429360
6221,3644,1,1185951540
6222,3644,-1,1186026780
6222,6281,1,1186205760
6223,3644,1,1186078620
6223,6399,1,1189012020
6223,6565,1,1191346380
6224,3644,-1,1186123380
6224,6281,1,1186217520
6224,2600,1,1186900920
6225,3644,-1,1186128540
6226,3644,1,1186144980
6228,6227,1,1185313260
6229,6227,1,1185857340
6229,6230,1,1185876300
6229,2295,1,1186047600
6229,5105,1,1185766320
